sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
1135,0.4558295101228432,0.04762609885862493,0.023952320998607002,0.0028587129844126966,0.023952320998607002,0.0028587129844126966,0.0,0.0,[],0.9731269,51.169712,51.26597,0.0,0.0,0.0
1136,0.4563085066288275,0.04768326494746906,0.023949825299215854,0.0028583044422064094,0.023949825299215854,0.0028583044422064094,0.0,0.0,[],0.972584,51.169712,51.26597,0.0,0.0,0.0
1137,0.45678745140651394,0.0477404224150509,0.023947238884322042,0.002857873379092317,0.023947238884322042,0.002857873379092317,0.0,0.0,[],0.9720268,51.169712,51.26597,0.0,0.0,0.0
1138,0.4572663430049538,0.04779757080710856,0.023944579921991727,0.00285741960288282,0.023944579921991727,0.00285741960288282,0.0,0.0,[],0.9714552,51.169712,51.26597,0.0,0.0,0.0
1139,0.4577451793607218,0.04785470962901276,0.02394181778840143,0.0028569410952102234,0.02394181778840143,0.0028569410952102234,0.0,0.0,[],0.9708689,51.169712,51.26597,0.0,0.0,0.0
1140,0.4582239590648425,0.04791183840673601,0.02393898520603366,0.002856438886162542,0.02393898520603366,0.002856438886162542,0.0,0.0,[],0.9702678,51.169712,51.26597,0.0,0.0,0.0
1141,0.45870268044967993,0.04796895666874737,0.023936069241873748,0.0028559131005679236,0.023936069241873748,0.0028559131005679236,0.0,0.0,[],0.9696517,51.169712,51.26597,0.0,0.0,0.0
1142,0.4591813417095825,0.048026063921747145,0.02393306299513065,0.002855362649988584,0.02393306299513065,0.002855362649988584,0.0,0.0,[],0.9690204,51.169712,51.26597,0.0,0.0,0.0
1143,0.4596599412866086,0.04808315967689898,0.023929978851303213,0.0028547877575917854,0.023929978851303213,0.0028547877575917854,0.0,0.0,[],0.9683738,51.169712,51.26597,0.0,0.0,0.0
1144,0.46013847735073654,0.048140243430091566,0.023926803206397063,0.0028541876596293522,0.023926803206397063,0.0028541876596293522,0.0,0.0,[],0.96771175,51.169712,51.26597,0.0,0.0,0.0
1145,0.4606169481331356,0.048197314670252546,0.023923539119952375,0.0028535620080490307,0.023923539119952375,0.0028535620080490307,0.0,0.0,[],0.9670339,51.169712,51.26597,0.0,0.0,0.0
1146,0.4610953518966208,0.048254372869802234,0.023920188174262558,0.002852909977484379,0.023920188174262558,0.002852909977484379,0.0,0.0,[],0.9663403,51.169712,51.26597,0.0,0.0,0.0
1147,0.46157368680017036,0.048311417515810626,0.023916745177477106,0.0028522323004196923,0.023916745177477106,0.0028522323004196923,0.0,0.0,[],0.96563077,51.169712,51.26597,0.0,0.0,0.0
1148,0.46205195062086546,0.048368448084649796,0.023913191034754755,0.0028515284419583994,0.023913191034754755,0.0028515284419583994,0.0,0.0,[],0.9649052,51.169712,51.26597,0.0,0.0,0.0
1149,0.46253014165186196,0.04842546402032516,0.023909551549824437,0.0028507967837683654,0.023909551549824437,0.0028507967837683654,0.0,0.0,[],0.9641633,51.169712,51.26597,0.0,0.0,0.0
1150,0.4630082579902377,0.048482464769952625,0.023905816918788014,0.002850037481373184,0.023905816918788014,0.002850037481373184,0.0,0.0,[],0.963405,51.169712,51.26597,0.0,0.0,0.0
1151,0.4634862978292315,0.04853944977950439,0.023901991949689227,0.002849250477588376,0.023901991949689227,0.002849250477588376,0.0,0.0,[],0.96263015,51.169712,51.26597,0.0,0.0,0.0
1152,0.4639642592395231,0.048596418483216774,0.02389807051458015,0.002848435185619329,0.02389807051458015,0.002848435185619329,0.0,0.0,[],0.96183854,51.169712,51.26597,0.0,0.0,0.0
1153,0.4644421402007428,0.04865337031797955,0.02389404806098505,0.0028475917381385815,0.02389404806098505,0.0028475917381385815,0.0,0.0,[],0.96103,51.169712,51.26597,0.0,0.0,0.0
1154,0.4649199386740763,0.0487103047005599,0.023889923666676305,0.0028467191290176205,0.023889923666676305,0.0028467191290176205,0.0,0.0,[],0.9602045,51.169712,51.26597,0.0,0.0,0.0
1155,0.4653976525042668,0.04876722104923706,0.023885691509523577,0.002845817433858193,0.023885691509523577,0.002845817433858193,0.0,0.0,[],0.9593618,51.169712,51.26597,0.0,0.0,0.0
1156,0.46587527965516473,0.048824118781632016,0.023881357544898174,0.002844886619747959,0.023881357544898174,0.002844886619747959,0.0,0.0,[],0.9585018,51.169712,51.26597,0.0,0.0,0.0
1157,0.46635281822670843,0.04888099730391635,0.02387692857718471,0.002843926114216848,0.02387692857718471,0.002843926114216848,0.0,0.0,[],0.9576243,53.169712,51.26597,0.0,0.0,0.0
1158,0.46683026604315914,0.048937856010948674,0.023872390822536227,0.002842935351615998,0.023872390822536227,0.002842935351615998,0.0,0.0,[],0.95672923,53.169712,51.26597,0.0,0.0,0.0
1159,0.4673079459450317,0.04899473265177383,0.023883995093630483,0.0028438320412576476,0.023883995093630483,0.0028438320412576476,0.0,0.0,[],0.9886529003398353,53.169712,53.20109,0.0,0.0,0.0
1160,0.46778583972607946,0.04905162674077735,0.02389468905238723,0.0028447044501760874,0.02389468905238723,0.0028447044501760874,0.0,0.0,[],0.98865247,53.169712,53.20109,0.0,0.0,0.0
1161,0.4682639307482063,0.049108537794977765,0.023904551106344707,0.0028455527100206754,0.023904551106344707,0.0028455527100206754,0.0,0.0,[],0.9886516,53.169712,53.20109,0.0,0.0,0.0
1162,0.4687422036239807,0.04916546536480274,0.02391364378872063,0.0028463784912489618,0.02391364378872063,0.0028463784912489618,0.0,0.0,[],0.98864996,53.169712,53.20109,0.0,0.0,0.0
1163,0.46922064403071645,0.049222409038449,0.023922020336787364,0.002847183682313008,0.023922020336787364,0.002847183682313008,0.0,0.0,[],0.98864746,53.169712,53.20109,0.0,0.0,0.0
1164,0.4696992389804654,0.04927936838813571,0.02392974748744714,0.002847967484335405,0.02392974748744714,0.002847967484335405,0.0,0.0,[],0.988644,53.169712,53.20109,0.0,0.0,0.0
1165,0.47017797659663646,0.04933634300637058,0.023936880808552496,0.002848730911743806,0.023936880808552496,0.002848730911743806,0.0,0.0,[],0.98863924,53.169712,53.20109,0.0,0.0,0.0
1166,0.47065684545848635,0.04939333249921509,0.02394344309249541,0.002849474642225451,0.02394344309249541,0.002849474642225451,0.0,0.0,[],0.9886329,53.169712,53.20109,0.0,0.0,0.0
1167,0.4711358351217236,0.049450336479675824,0.023949483161860963,0.0028501990230367855,0.023949483161860963,0.0028501990230367855,0.0,0.0,[],0.9886251,53.169712,53.20109,0.0,0.0,0.0
1168,0.4716149363336674,0.04950735457138796,0.023955060597192324,0.0028509045856069323,0.023955060597192324,0.0028509045856069323,0.0,0.0,[],0.98861533,53.169712,53.20109,0.0,0.0,0.0
1169,0.4720941403850512,0.04956438642292957,0.02396020256918896,0.0028515925770805015,0.02396020256918896,0.0028515925770805015,0.0,0.0,[],0.9886034,53.169712,53.20109,0.0,0.0,0.0
1170,0.47257343898071935,0.04962143166951028,0.02396492978340725,0.0028522623290357305,0.02396492978340725,0.0028522623290357305,0.0,0.0,[],0.9885893,53.169712,53.20109,0.0,0.0,0.0
1171,0.4730528245166777,0.04967848996583703,0.023969276797917383,0.002852914816337253,0.023969276797917383,0.002852914816337253,0.0,0.0,[],0.98857266,53.169712,53.20109,0.0,0.0,0.0
1172,0.4735322902361628,0.049735560990193106,0.023973285974254077,0.002853551217803889,0.023973285974254077,0.002853551217803889,0.0,0.0,[],0.9885534,53.169712,53.20109,0.0,0.0,0.0
1173,0.4740118295443558,0.049792644406712355,0.023976965409648665,0.0028541708259624474,0.023976965409648665,0.0028541708259624474,0.0,0.0,[],0.98853135,53.169712,53.20109,0.0,0.0,0.0
1174,0.47449143662057697,0.049849739888109694,0.023980353811058785,0.002854774069867054,0.023980353811058785,0.002854774069867054,0.0,0.0,[],0.98850626,53.169712,53.20109,0.0,0.0,0.0
1175,0.4749711058827526,0.04990684712659166,0.02398346310878119,0.002855361924098125,0.02398346310878119,0.002855361924098125,0.0,0.0,[],0.9884779,53.169712,53.20109,0.0,0.0,0.0
1176,0.475450832175612,0.04996396580422163,0.023986314642972184,0.0028559338814986776,0.023986314642972184,0.0028559338814986776,0.0,0.0,[],0.98844606,53.169712,53.20109,0.0,0.0,0.0
1177,0.4759306107941846,0.05002109560811866,0.02398893092862786,0.002856490194851395,0.02398893092862786,0.002856490194851395,0.0,0.0,[],0.98841053,53.169712,53.20109,0.0,0.0,0.0
1178,0.47641043725648946,0.05007823624302097,0.023991323115243768,0.0028570317451155833,0.023991323115243768,0.0028570317451155833,0.0,0.0,[],0.9883712,53.169712,53.20109,0.0,0.0,0.0
1179,0.47689030731547744,0.05013538741249354,0.023993502949398726,0.0028575584736288337,0.023993502949398726,0.0028575584736288337,0.0,0.0,[],0.98832786,53.169712,53.20109,0.0,0.0,0.0
1180,0.477370217153258,0.05019254880656695,0.02399549188902861,0.002858069703670245,0.02399549188902861,0.002858069703670245,0.0,0.0,[],0.98828024,53.169712,53.20109,0.0,0.0,0.0
1181,0.47785016320487345,0.05024972014372756,0.02399730258077093,0.002858566858030591,0.02399730258077093,0.002858566858030591,0.0,0.0,[],0.9882282,53.169712,53.20109,0.0,0.0,0.0
1182,0.4783301420295643,0.05030690112872157,0.023998941234541826,0.0028590492497003114,0.023998941234541826,0.0028590492497003114,0.0,0.0,[],0.9881715,53.169712,53.20109,0.0,0.0,0.0
1183,0.47881015059662363,0.050364091465402716,0.024000428352966674,0.0028595168340573227,0.024000428352966674,0.0028595168340573227,0.0,0.0,[],0.98811,53.169712,53.20109,0.0,0.0,0.0
1184,0.47929018593297923,0.05042129086131161,0.024001766817779435,0.002859969795444832,0.024001766817779435,0.002859969795444832,0.0,0.0,[],0.9880434,53.169712,53.20109,0.0,0.0,0.0
1185,0.4797702452904223,0.050478499045110745,0.024002967872153613,0.0028604091899567183,0.024002967872153613,0.0028604091899567183,0.0,0.0,[],0.9879717,53.169712,53.20109,0.0,0.0,0.0
1186,0.48025032587587185,0.050535715737200414,0.024004029272479466,0.002860834604483435,0.024004029272479466,0.002860834604483435,0.0,0.0,[],0.98789454,53.169712,53.20109,0.0,0.0,0.0
1187,0.48073042551090056,0.05059294064112797,0.024004981751435617,0.0028612451963781413,0.024004981751435617,0.0028612451963781413,0.0,0.0,[],0.98781174,53.169712,53.20109,0.0,0.0,0.0
1188,0.48121018206499183,0.0506501836286808,0.02398782770456287,0.002862149377641336,0.02398782770456287,0.002862149377641336,0.0,0.0,[],0.9877232,53.169712,53.20109,0.0,0.0,0.0
1189,0.4816899808810554,0.050707434236968746,0.023989940803179843,0.0028625304143972616,0.023989940803179843,0.0028625304143972616,0.0,0.0,[],0.98762864,53.169712,53.20109,0.0,0.0,0.0
1190,0.48216981776407203,0.05076469217993242,0.023991844150831776,0.0028628971481837115,0.023991844150831776,0.0028628971481837115,0.0,0.0,[],0.9875278,53.169712,53.20109,0.0,0.0,0.0
1191,0.48264968839281636,0.05082195715171558,0.023993531437217053,0.0028632485891578116,0.023993531437217053,0.0028632485891578116,0.0,0.0,[],0.98742056,53.169712,53.20109,0.0,0.0,0.0
1192,0.483129589002617,0.05087922885937793,0.023995030490031377,0.0028635853831176436,0.023995030490031377,0.0028635853831176436,0.0,0.0,[],0.9873068,53.169712,53.20109,0.0,0.0,0.0
1193,0.48360951605534624,0.05093650700196029,0.023996352636462825,0.0028639071291181525,0.023996352636462825,0.0028639071291181525,0.0,0.0,[],0.9871862,53.169712,53.20109,0.0,0.0,0.0
1194,0.48408946649490864,0.05099379127595462,0.023997521978120995,0.0028642136997163933,0.023997521978120995,0.0028642136997163933,0.0,0.0,[],0.9870587,53.169712,53.20109,0.0,0.0,0.0
1195,0.4845694370864203,0.05105108137945358,0.02399852957558246,0.0028645051749478997,0.02399852957558246,0.0028645051749478997,0.0,0.0,[],0.986924,53.169712,53.20109,0.0,0.0,0.0
1196,0.48504942487353,0.05110837701938159,0.023999389355484846,0.002864781996400771,0.023999389355484846,0.002864781996400771,0.0,0.0,[],0.98678195,53.169712,53.20109,0.0,0.0,0.0
1197,0.48552942733750015,0.05116567790219129,0.024000123198508527,0.002865044140484989,0.024000123198508527,0.002865044140484989,0.0,0.0,[],0.9866323,53.169712,53.20109,0.0,0.0,0.0
1198,0.4860094417223777,0.05122298371766824,0.024000719243876256,0.0028652907738476105,0.024000719243876256,0.0028652907738476105,0.0,0.0,[],0.9864749,53.169712,53.20109,0.0,0.0,0.0
1199,0.48648946531317083,0.051280294167204296,0.024001179539656414,0.0028655224768030993,0.024001179539656414,0.0028655224768030993,0.0,0.0,[],0.98630947,53.169712,53.20109,0.0,0.0,0.0
1200,0.4869694959282604,0.051337608957325136,0.024001530754478972,0.002865739506042124,0.024001530754478972,0.002865739506042124,0.0,0.0,[],0.9861359,53.169712,53.20109,0.0,0.0,0.0
1201,0.48744953123370965,0.05139492777732918,0.024001765272462672,0.0028659410002021476,0.024001765272462672,0.0028659410002021476,0.0,0.0,[],0.98595405,53.169712,53.20109,0.0,0.0,0.0
1202,0.48792956904209855,0.0514522503225428,0.024001890419445226,0.002866127260681188,0.024001890419445226,0.002866127260681188,0.0,0.0,[],0.98576367,53.169712,53.20109,0.0,0.0,0.0
1203,0.4884096071590911,0.051509576280881146,0.024001905849626803,0.0028662979169169975,0.024001905849626803,0.0028662979169169975,0.0,0.0,[],0.9855645,53.169712,53.20109,0.0,0.0,0.0
1204,0.48888964350203845,0.051566905340540994,0.02400181714736882,0.002866452982992533,0.02400181714736882,0.002866452982992533,0.0,0.0,[],0.9853564,53.169712,53.20109,0.0,0.0,0.0
1205,0.4893696761685257,0.05162423718468595,0.024001633324364002,0.0028665922072477687,0.024001633324364002,0.0028665922072477687,0.0,0.0,[],0.98513925,53.169712,53.20109,0.0,0.0,0.0
1206,0.489849703128783,0.05168157150030204,0.024001348012863355,0.0028667157808044894,0.024001348012863355,0.0028667157808044894,0.0,0.0,[],0.98491275,53.169712,53.20109,0.0,0.0,0.0
1207,0.4903297224502608,0.051738907947945945,0.024000966073888685,0.002866822382195315,0.024000966073888685,0.002866822382195315,0.0,0.0,[],0.98467684,53.169712,53.20109,0.0,0.0,0.0
1208,0.49080973241489345,0.051796246192169305,0.024000498231633083,0.00286691221116802,0.024000498231633083,0.00286691221116802,0.0,0.0,[],0.9844312,53.169712,53.20109,0.0,0.0,0.0
1209,0.49128973119294594,0.051853585909261785,0.023999938902623308,0.002866985854623798,0.023999938902623308,0.002866985854623798,0.0,0.0,[],0.98417574,53.169712,53.20109,0.0,0.0,0.0
1210,0.49176971712613426,0.05191092676792444,0.02399929665941536,0.002867042933132828,0.02399929665941536,0.002867042933132828,0.0,0.0,[],0.9839102,53.169712,53.20109,0.0,0.0,0.0
1211,0.4922496885222821,0.05196826842541655,0.023998569807393233,0.00286708287460518,0.023998569807393233,0.00286708287460518,0.0,0.0,[],0.9836344,53.169712,53.20109,0.0,0.0,0.0
1212,0.49272964379234996,0.05202561053933295,0.02399776350339189,0.0028671056958203198,0.02399776350339189,0.0028671056958203198,0.0,0.0,[],0.98334825,53.169712,53.20109,0.0,0.0,0.0
1213,0.49320958109148577,0.052082952766386637,0.023996864956789432,0.002867111352684186,0.023996864956789432,0.002867111352684186,0.0,0.0,[],0.9830513,53.169712,53.20109,0.0,0.0,0.0
1214,0.4936894987003955,0.05214029475451011,0.023995880445486728,0.0028670994061737384,0.023995880445486728,0.0028670994061737384,0.0,0.0,[],0.9827436,53.169712,53.20109,0.0,0.0,0.0
1215,0.4941693950198533,0.05219763615029528,0.023994815972887773,0.002867069789258596,0.023994815972887773,0.002867069789258596,0.0,0.0,[],0.982425,53.169712,53.20109,0.0,0.0,0.0
1216,0.4946492685429673,0.05225497659846158,0.02399367615570136,0.002867022408314983,0.02399367615570136,0.002867022408314983,0.0,0.0,[],0.98209524,53.169712,53.20109,0.0,0.0,0.0
1217,0.4951291178779197,0.05231231572708536,0.023992466747618346,0.002866956431188998,0.023992466747618346,0.002866956431188998,0.0,0.0,[],0.9817541,53.169712,53.20109,0.0,0.0,0.0
1218,0.4956089413835704,0.052369653155103835,0.023991175282535915,0.0028668714009235027,0.023991175282535915,0.0028668714009235027,0.0,0.0,[],0.9814014,53.169712,53.20109,0.0,0.0,0.0
1219,0.496088737335372,0.05242698851075194,0.023989797590079798,0.0028667677824052926,0.023989797590079798,0.0028667677824052926,0.0,0.0,[],0.981037,53.169712,53.20109,0.0,0.0,0.0
1220,0.49656850459311597,0.05248432142839576,0.023988362887198855,0.0028666458821909255,0.023988362887198855,0.0028666458821909255,0.0,0.0,[],0.9806606,53.169712,53.20109,0.0,0.0,0.0
1221,0.4970482414850783,0.052541651522799195,0.02398684459811684,0.0028665047201719626,0.02398684459811684,0.0028665047201719626,0.0,0.0,[],0.98027223,53.169712,53.20109,0.0,0.0,0.0
1222,0.49752794639010745,0.05259897837992275,0.0239852452514564,0.0028663428561777546,0.0239852452514564,0.0028663428561777546,0.0,0.0,[],0.97987145,53.169712,53.20109,0.0,0.0,0.0
1223,0.4980076177440612,0.052656301606022006,0.023983567697687613,0.002866161304962804,0.023983567697687613,0.002866161304962804,0.0,0.0,[],0.9794583,53.169712,53.20109,0.0,0.0,0.0
1224,0.49848725387847836,0.05271362078803289,0.023981806720858367,0.0028659591005442617,0.023981806720858367,0.0028659591005442617,0.0,0.0,[],0.9790325,53.169712,53.20109,0.0,0.0,0.0
1225,0.498966853082272,0.05277093552413269,0.023979960189681515,0.0028657368049898532,0.023979960189681515,0.0028657368049898532,0.0,0.0,[],0.9785939,53.169712,53.20109,0.0,0.0,0.0
1226,0.49944641395573885,0.05282824539017428,0.02397804367334211,0.0028654933020795734,0.02397804367334211,0.0028654933020795734,0.0,0.0,[],0.97814226,53.169712,53.20109,0.0,0.0,0.0
1227,0.49992593505265953,0.05288554996686071,0.023976054846034822,0.002865228834321658,0.023976054846034822,0.002865228834321658,0.0,0.0,[],0.97767735,53.169712,53.20109,0.0,0.0,0.0
1228,0.5004054146003516,0.052942848831453164,0.023973977384603495,0.002864943229622656,0.023973977384603495,0.002864943229622656,0.0,0.0,[],0.9771992,53.169712,53.20109,0.0,0.0,0.0
1229,0.5008848509979316,0.053000141545267665,0.023971819878998213,0.0028646356907251966,0.023971819878998213,0.0028646356907251966,0.0,0.0,[],0.97670746,53.169712,53.20109,0.0,0.0,0.0
1230,0.5013642425923382,0.053057427664889176,0.023969579720333423,0.002864305981075392,0.023969579720333423,0.002864305981075392,0.0,0.0,[],0.97620195,53.169712,53.20109,0.0,0.0,0.0
1231,0.5018435877449486,0.053114706737517225,0.023967257630520544,0.002863953631402398,0.023967257630520544,0.002863953631402398,0.0,0.0,[],0.9756826,53.169712,53.20109,0.0,0.0,0.0
1232,0.5023228849117546,0.0531719783033886,0.02396485834029627,0.0028635782935686957,0.02396485834029627,0.0028635782935686957,0.0,0.0,[],0.9751492,53.169712,53.20109,0.0,0.0,0.0
1233,0.5028021324633917,0.05322924192385685,0.02396237758185671,0.0028631810234123686,0.02396237758185671,0.0028631810234123686,0.0,0.0,[],0.9746016,53.169712,53.20109,0.0,0.0,0.0
1234,0.5032813286332121,0.05328649712629964,0.023959808491017975,0.0028627601221394225,0.023959808491017975,0.0028627601221394225,0.0,0.0,[],0.9740397,53.169712,53.20109,0.0,0.0,0.0
1235,0.503760471905229,0.05334374344345042,0.023957163600844433,0.0028623158575392035,0.023957163600844433,0.0028623158575392035,0.0,0.0,[],0.9734632,53.169712,53.20109,0.0,0.0,0.0
1236,0.5042395604033549,0.053400980388515804,0.023954424906296845,0.0028618472532691494,0.023954424906296845,0.0028618472532691494,0.0,0.0,[],0.9728719,53.169712,53.20109,0.0,0.0,0.0
1237,0.5047185924268667,0.053458207463950455,0.023951601175586257,0.0028613537717326262,0.023951601175586257,0.0028613537717326262,0.0,0.0,[],0.9722658,53.169712,53.20109,0.0,0.0,0.0
1238,0.5051975664304963,0.05351542417945829,0.023948700181481763,0.0028608357753916944,0.023948700181481763,0.0028608357753916944,0.0,0.0,[],0.9716446,53.169712,53.20109,0.0,0.0,0.0
1239,0.5056764804774385,0.0535726300370398,0.02394570234710991,0.0028602928790753476,0.02394570234710991,0.0028602928790753476,0.0,0.0,[],0.97100824,53.169712,53.20109,0.0,0.0,0.0
1240,0.5061553327649884,0.053629824522019885,0.02394261437749301,0.002859724249004318,0.02394261437749301,0.002859724249004318,0.0,0.0,[],0.9703564,53.169712,53.20109,0.0,0.0,0.0
1241,0.506634121477317,0.053687007132532556,0.023939435616430638,0.0028591305256334063,0.023939435616430638,0.0028591305256334063,0.0,0.0,[],0.969689,53.169712,53.20109,0.0,0.0,0.0
1242,0.5071128447760582,0.05374417735635153,0.023936164937058857,0.002858511190948536,0.023936164937058857,0.002858511190948536,0.0,0.0,[],0.96900594,53.169712,53.20109,0.0,0.0,0.0
1243,0.5075915007076174,0.05380133466309246,0.023932796577956106,0.002857865337046621,0.023932796577956106,0.002857865337046621,0.0,0.0,[],0.96830696,53.169712,53.20109,0.0,0.0,0.0
1244,0.5080700877612965,0.05385847850876156,0.02392935268395413,0.002857192283455094,0.02392935268395413,0.002857192283455094,0.0,0.0,[],0.96759206,53.169712,53.20109,0.0,0.0,0.0
1245,0.5085486039551883,0.05391560836555405,0.02392580969459268,0.0028564928396242403,0.02392580969459268,0.0028564928396242403,0.0,0.0,[],0.96686095,53.169712,53.20109,0.0,0.0,0.0
1246,0.5090270472151448,0.05397272367841099,0.023922162997824126,0.002855765642846779,0.023922162997824126,0.002855765642846779,0.0,0.0,[],0.9661135,53.169712,53.20109,0.0,0.0,0.0
1247,0.5095054156351606,0.05402982389806351,0.023918421000790113,0.0028550109826262424,0.023918421000790113,0.0028550109826262424,0.0,0.0,[],0.96534956,53.169712,53.20109,0.0,0.0,0.0
1248,0.5099837073063747,0.054086908463693316,0.023914583560699976,0.0028542282814903383,0.023914583560699976,0.0028542282814903383,0.0,0.0,[],0.9645689,53.169712,53.20109,0.0,0.0,0.0
1249,0.5104619199177699,0.05414397680697649,0.023910630569762725,0.0028534171641588155,0.023910630569762725,0.0028534171641588155,0.0,0.0,[],0.9637714,53.169712,53.20109,0.0,0.0,0.0
1250,0.5109400518535018,0.054201028347300714,0.023906596786592127,0.0028525770162111594,0.023906596786592127,0.0028525770162111594,0.0,0.0,[],0.96295696,53.169712,53.20109,0.0,0.0,0.0
1251,0.5114181010651244,0.05425806250020536,0.023902460581130436,0.0028517076452323972,0.023902460581130436,0.0028517076452323972,0.0,0.0,[],0.9621255,53.169712,53.20109,0.0,0.0,0.0
1252,0.511896065379755,0.05431507865147569,0.023898215731524397,0.0028508075635165706,0.023898215731524397,0.0028508075635165706,0.0,0.0,[],0.9612768,53.169712,53.20109,0.0,0.0,0.0
1253,0.5123739428616885,0.05437207622404868,0.023893874096675427,0.0028498786286497643,0.023893874096675427,0.0028498786286497643,0.0,0.0,[],0.96041065,53.169712,53.20109,0.0,0.0,0.0
1254,0.5128517314649166,0.05442905460630166,0.023889430161407654,0.0028489191126488886,0.023889430161407654,0.0028489191126488886,0.0,0.0,[],0.95952696,53.169712,53.20109,0.0,0.0,0.0
1255,0.5133294291024036,0.054486013193347886,0.02388488187435578,0.0028479293523112,0.02388488187435578,0.0028479293523112,0.0,0.0,[],0.9586256,53.169712,53.20109,0.0,0.0,0.0
1256,0.5138070334986212,0.054542951365298506,0.023880219810880954,0.0028469085975309436,0.023880219810880954,0.0028469085975309436,0.0,0.0,[],0.95770645,53.169712,53.20109,0.0,0.0,0.0
1257,0.5142845426075883,0.05459986850087769,0.023875455448351568,0.002845856778959148,0.023875455448351568,0.002845856778959148,0.0,0.0,[],0.9567693,55.169712,53.20109,0.0,0.0,0.0
1258,0.514761954245426,0.054656763967766066,0.023870581891888287,0.0028447733444188425,0.023870581891888287,0.0028447733444188425,0.0,0.0,[],0.95581406,55.169712,53.20109,0.0,0.0,0.0
1259,0.5152392660111685,0.05471363712617504,0.023865588287126593,0.0028436579204487653,0.023865588287126593,0.0028436579204487653,0.0,0.0,[],0.95484066,55.169712,53.20109,0.0,0.0,0.0
1260,0.5157164757247025,0.05477048733160256,0.023860485676696408,0.0028425102713761016,0.023860485676696408,0.0028425102713761016,0.0,0.0,[],0.95384884,55.169712,53.20109,0.0,0.0,0.0
1261,0.5161939171440534,0.054827353573598775,0.023872070967545733,0.0028433120998108616,0.023872070967545733,0.0028433120998108616,0.0,0.0,[],0.9867585549293788,55.169712,55.25967,0.0,0.0,0.0
1262,0.5166715722635545,0.054884235383351,0.023882755975055625,0.002844090487611299,0.023882755975055625,0.002844090487611299,0.0,0.0,[],0.9867585,55.169712,55.25967,0.0,0.0,0.0
1263,0.5171494245530123,0.05494113233895715,0.023892614472888818,0.0028448477803074065,0.023892614472888818,0.0028448477803074065,0.0,0.0,[],0.98675805,55.169712,55.25967,0.0,0.0,0.0
1264,0.5176274585206214,0.054998044003203794,0.023901698380459857,0.0028455832123320188,0.023901698380459857,0.0028455832123320188,0.0,0.0,[],0.98675716,55.169712,55.25967,0.0,0.0,0.0
1265,0.5181056600274866,0.05505497000908821,0.023910075343256176,0.002846300294220998,0.023910075343256176,0.002846300294220998,0.0,0.0,[],0.9867555,55.169712,55.25967,0.0,0.0,0.0
1266,0.5185840160482429,0.05511190995876446,0.023917801037814934,0.00284699748381239,0.023917801037814934,0.00284699748381239,0.0,0.0,[],0.986753,55.169712,55.25967,0.0,0.0,0.0
1267,0.5190625143984353,0.05516886350173829,0.023924917509621446,0.002847677148691434,0.023924917509621446,0.002847677148691434,0.0,0.0,[],0.9867495,55.169712,55.25967,0.0,0.0,0.0
1268,0.5195411441915578,0.0552258302690061,0.023931489656124905,0.0028483383633904277,0.023931489656124905,0.0028483383633904277,0.0,0.0,[],0.98674464,55.169712,55.25967,0.0,0.0,0.0
1269,0.5200198951239086,0.05528280991337965,0.023937546617535554,0.0028489822186777355,0.023937546617535554,0.0028489822186777355,0.0,0.0,[],0.98673826,55.169712,55.25967,0.0,0.0,0.0
1270,0.5204987575434022,0.055339802098062836,0.023943120974682097,0.0028496092341590493,0.023943120974682097,0.0028496092341590493,0.0,0.0,[],0.9867302,55.169712,55.25967,0.0,0.0,0.0
1271,0.5209777226347342,0.05539680649606615,0.02394825456659455,0.0028502199001657,0.02394825456659455,0.0028502199001657,0.0,0.0,[],0.9867203,55.169712,55.25967,0.0,0.0,0.0
1272,0.5214567823623913,0.0554538227959752,0.023952986382856034,0.002850814995452526,0.023952986382856034,0.002850814995452526,0.0,0.0,[],0.98670834,55.169712,55.25967,0.0,0.0,0.0
1273,0.5219359294029222,0.05551085067593232,0.02395735202654614,0.002851393997855882,0.02395735202654614,0.002851393997855882,0.0,0.0,[],0.9866941,55.169712,55.25967,0.0,0.0,0.0
1274,0.5224151566709813,0.05556788983495387,0.02396136340295052,0.0028519579510777812,0.02396136340295052,0.0028519579510777812,0.0,0.0,[],0.9866774,55.169712,55.25967,0.0,0.0,0.0
1275,0.5228944577869405,0.055624939992509635,0.023965055797962487,0.0028525078777881727,0.023965055797962487,0.0028525078777881727,0.0,0.0,[],0.98665804,55.169712,55.25967,0.0,0.0,0.0
1276,0.5233738268310627,0.05568200083801171,0.023968452206109214,0.002853042275103905,0.023968452206109214,0.002853042275103905,0.0,0.0,[],0.98663574,55.169712,55.25967,0.0,0.0,0.0
1277,0.5238532582515967,0.055739072090180676,0.023971571026695893,0.0028535626084483165,0.023971571026695893,0.0028535626084483165,0.0,0.0,[],0.9866105,55.169712,55.25967,0.0,0.0,0.0
